state,year,monthno,pop,drug_all,drug_synthetic,drug_other,drug_opium_coke,state_fips
maine,2019,7,1062427.9999999993,134,16,63,55,23
maine,2019,8,1062427.9999999993,193,30,72,91,23
maine,2019,9,1062427.9999999993,199,28,73,98,23
maine,2019,10,1062427.9999999993,150,26,57,67,23
maine,2019,11,1062427.9999999993,141,21,64,56,23
maine,2019,12,1062427.9999999993,149,26,67,56,23
maine,2020,1,1071608.0000000005,141,26,50,65,23
maine,2020,2,1071608.0000000005,142,17,64,61,23
maine,2020,3,1071608.0000000005,102,10,40,52,23
maine,2020,4,1071608.0000000005,85,17,21,47,23
maine,2020,5,1071608.0000000005,173,43,67,63,23
maine,2020,6,1071608.0000000005,137,28,60,49,23
maine,2020,7,1071608.0000000005,174,33,76,65,23
maine,2020,8,1071608.0000000005,163,28,68,67,23
maine,2020,9,1071608.0000000005,183,29,79,75,23
maine,2020,10,1071608.0000000005,110,21,40,49,23
maine,2020,11,1071608.0000000005,130,19,50,61,23
maine,2020,12,1071608.0000000005,92,8,33,51,23
maine,2021,1,1097115.9999999993,110,20,50,40,23
maine,2021,2,1097115.9999999993,89,18,37,34,23
maine,2021,3,1097115.9999999993,167,25,72,70,23
maine,2021,4,1097115.9999999993,195,28,102,65,23
maine,2021,5,1097115.9999999993,155,16,82,57,23
maine,2021,6,1097115.9999999993,164,29,74,61,23
maine,2021,7,1097115.9999999993,164,24,93,47,23
maine,2021,8,1097115.9999999993,163,34,77,52,23
maine,2021,9,1097115.9999999993,155,18,71,66,23
maine,2021,10,1097115.9999999993,136,19,54,63,23
maine,2021,11,1097115.9999999993,146,27,63,56,23
maine,2021,12,1097115.9999999993,107,22,47,38,23
maine,2022,1,1104587.9999999993,105,24,41,40,23
maine,2022,2,1104587.9999999993,101,18,39,44,23
maine,2022,3,1104587.9999999993,146,26,54,66,23
maine,2022,4,1104587.9999999993,165,19,80,66,23
maine,2022,5,1104587.9999999993,138,22,62,54,23
maine,2022,6,1104587.9999999993,145,16,66,63,23
maine,2022,7,1104587.9999999993,153,21,73,59,23
maine,2022,8,1104587.9999999993,151,25,70,56,23
maine,2022,9,1104587.9999999993,144,28,60,56,23
maine,2022,10,1104587.9999999993,149,13,70,66,23
maine,2022,11,1104587.9999999993,127,9,49,69,23
maine,2022,12,1104587.9999999993,119,18,40,61,23
maine,2023,1,1115335.9999999995,155,22,63,70,23
maine,2023,2,1115335.9999999995,184,29,73,82,23
maine,2023,3,1115335.9999999995,182,35,66,81,23
maine,2023,4,1115335.9999999995,127,22,48,57,23
maine,2023,5,1115335.9999999995,198,32,75,91,23
maine,2023,6,1115335.9999999995,171,28,66,77,23
maine,2023,7,1115335.9999999995,181,21,82,78,23
maine,2023,8,1115335.9999999995,195,28,65,102,23
maine,2023,9,1115335.9999999995,173,17,70,86,23
maine,2023,10,1115335.9999999995,148,19,54,75,23
maine,2023,11,1115335.9999999995,118,12,42,64,23
maine,2023,12,1115335.9999999995,141,24,45,72,23
maine,2024,1,1126324.999999999,179,22,70,87,23
maine,2024,2,1126324.999999999,155,20,55,80,23
maine,2024,3,1126324.999999999,167,19,58,90,23
maine,2024,4,1126324.999999999,179,23,67,89,23
maine,2024,5,1126324.999999999,216,24,88,104,23
maine,2024,6,1126324.999999999,174,21,72,81,23
maine,2024,7,1126324.999999999,188,20,78,90,23
maine,2024,8,1126324.999999999,177,24,80,73,23
maine,2024,9,1126324.999999999,213,29,87,97,23
maine,2024,10,1126324.999999999,169,25,78,66,23
maine,2024,11,1126324.999999999,154,27,54,73,23
maine,2024,12,1126324.999999999,135,27,57,51,23
maryland,2018,1,2913195,155,15,49,91,24
maryland,2018,2,2913195,175,16,55,104,24
maryland,2018,3,2913195,233,23,60,150,24
maryland,2018,4,2913195,239,24,69,146,24
maryland,2018,5,2913195,249,27,77,145,24
maryland,2018,6,2913195,233,20,82,131,24
maryland,2018,7,2913195,236,16,77,143,24
maryland,2018,8,2913195,230,20,61,149,24
maryland,2018,9,2913195,239,19,72,148,24
maryland,2018,10,2913195,235,24,76,135,24
maryland,2018,11,2913195,243,17,84,142,24
maryland,2018,12,2913195,218,25,62,131,24
maryland,2019,1,2905961.0000000005,198,18,56,124,24
maryland,2019,2,2905961.0000000005,203,29,55,119,24
maryland,2019,3,2905961.0000000005,245,31,74,140,24
maryland,2019,4,2905961.0000000005,254,18,66,170,24
maryland,2019,5,2905961.0000000005,259,23,72,164,24
maryland,2019,6,2905961.0000000005,286,33,78,175,24
maryland,2019,7,2905961.0000000005,272,26,55,191,24
maryland,2019,8,2905961.0000000005,209,20,48,141,24
maryland,2019,9,2905961.0000000005,222,23,55,144,24
maryland,2019,10,2905961.0000000005,241,21,68,152,24
maryland,2019,11,2905961.0000000005,176,13,52,111,24
maryland,2019,12,2905961.0000000005,200,24,47,129,24
maryland,2020,1,2906419.0000000014,208,20,63,125,24
maryland,2020,2,2906419.0000000014,234,24,64,146,24
maryland,2020,3,2906419.0000000014,162,18,52,92,24
maryland,2020,4,2906419.0000000014,62,9,27,26,24
maryland,2020,5,2906419.0000000014,102,5,40,57,24
maryland,2020,6,2906419.0000000014,109,8,36,65,24
maryland,2020,7,2906419.0000000014,155,22,38,95,24
maryland,2020,8,2906419.0000000014,135,15,45,75,24
maryland,2020,9,2906419.0000000014,132,18,47,67,24
maryland,2020,10,2906419.0000000014,153,15,56,82,24
maryland,2020,11,2906419.0000000014,98,6,31,61,24
maryland,2020,12,2906419.0000000014,134,11,50,73,24
maryland,2021,1,2958426.0000000005,91,5,20,66,24
maryland,2021,2,2958426.0000000005,63,1,23,39,24
maryland,2021,3,2958426.0000000005,93,4,26,63,24
maryland,2021,4,2958426.0000000005,69,4,13,52,24
maryland,2021,5,2958426.0000000005,110,7,22,81,24
maryland,2021,6,2958426.0000000005,115,4,27,84,24
maryland,2021,7,2958426.0000000005,107,6,23,78,24
maryland,2021,8,2958426.0000000005,118,12,39,67,24
maryland,2021,9,2958426.0000000005,111,7,32,72,24
maryland,2021,10,2958426.0000000005,72,2,14,56,24
maryland,2021,11,2958426.0000000005,90,2,22,66,24
maryland,2021,12,2958426.0000000005,64,5,11,48,24
maryland,2022,1,2819878.999999999,105,7,28,70,24
maryland,2022,2,2819878.999999999,102,15,21,66,24
maryland,2022,3,2819878.999999999,92,13,32,47,24
maryland,2022,4,2819878.999999999,80,12,19,49,24
maryland,2022,5,2819878.999999999,98,10,27,61,24
maryland,2022,6,2819878.999999999,91,10,21,60,24
maryland,2022,7,2819878.999999999,99,8,21,70,24
maryland,2022,8,2819878.999999999,84,9,23,52,24
maryland,2022,9,2819878.999999999,69,7,23,39,24
maryland,2022,10,2819878.999999999,80,11,25,44,24
maryland,2022,11,2819878.999999999,70,15,21,34,24
maryland,2022,12,2819878.999999999,66,7,24,35,24
maryland,2023,1,2818781.0000000005,105,13,37,55,24
maryland,2023,2,2818781.0000000005,106,14,41,51,24
maryland,2023,3,2818781.0000000005,93,13,28,52,24
maryland,2023,4,2818781.0000000005,81,3,26,52,24
maryland,2023,5,2818781.0000000005,106,10,28,68,24
maryland,2023,6,2818781.0000000005,89,10,24,55,24
maryland,2023,7,2818781.0000000005,89,15,17,57,24
maryland,2023,8,2818781.0000000005,77,6,24,47,24
maryland,2023,9,2818781.0000000005,85,16,20,49,24
maryland,2023,10,2818781.0000000005,91,12,24,55,24
maryland,2023,11,2818781.0000000005,72,8,22,42,24
maryland,2023,12,2818781.0000000005,71,11,21,39,24
maryland,2024,1,2859737.9999999995,80,11,15,54,24
maryland,2024,2,2859737.9999999995,79,9,17,53,24
maryland,2024,3,2859737.9999999995,100,14,26,60,24
maryland,2024,4,2859737.9999999995,90,8,25,57,24
maryland,2024,5,2859737.9999999995,111,13,29,69,24
maryland,2024,6,2859737.9999999995,82,15,11,56,24
maryland,2024,7,2859737.9999999995,98,16,19,63,24
maryland,2024,8,2859737.9999999995,79,6,22,51,24
maryland,2024,9,2859737.9999999995,112,13,32,67,24
maryland,2024,10,2859737.9999999995,80,4,20,56,24
maryland,2024,11,2859737.9999999995,73,8,20,45,24
maryland,2024,12,2859737.9999999995,73,9,17,47,24
massachusetts,2018,1,5057033.000000005,305,28,35,242,25
massachusetts,2018,2,5057033.000000005,311,39,42,230,25
massachusetts,2018,3,5057033.000000005,360,36,39,285,25
massachusetts,2018,4,5057033.000000005,332,31,28,273,25
massachusetts,2018,5,5057033.000000005,414,41,35,338,25
massachusetts,2018,6,5057033.000000005,499,49,46,404,25
massachusetts,2018,7,5057033.000000005,384,41,43,300,25
massachusetts,2018,8,5057033.000000005,421,65,49,307,25
massachusetts,2018,9,5057033.000000005,345,41,46,258,25
massachusetts,2018,10,5057033.000000005,329,42,28,259,25
massachusetts,2018,11,5057033.000000005,293,36,33,224,25
massachusetts,2018,12,5057033.000000005,272,18,36,218,25
massachusetts,2019,1,5052090.000000001,273,35,35,203,25
massachusetts,2019,2,5052090.000000001,305,48,40,217,25
massachusetts,2019,3,5052090.000000001,354,53,37,264,25
massachusetts,2019,4,5052090.000000001,309,43,38,228,25
massachusetts,2019,5,5052090.000000001,369,57,37,275,25
massachusetts,2019,6,5052090.000000001,338,48,41,249,25
massachusetts,2019,7,5052090.000000001,441,59,30,352,25
massachusetts,2019,8,5052090.000000001,394,57,50,287,25
massachusetts,2019,9,5052090.000000001,308,41,42,225,25
massachusetts,2019,10,5052090.000000001,340,52,39,249,25
massachusetts,2019,11,5052090.000000001,312,40,38,234,25
massachusetts,2019,12,5052090.000000001,193,36,32,125,25
massachusetts,2020,1,5041813.999999998,305,33,51,221,25
massachusetts,2020,2,5041813.999999998,314,28,48,238,25
massachusetts,2020,3,5041813.999999998,186,33,23,130,25
massachusetts,2020,4,5041813.999999998,97,21,13,63,25
massachusetts,2020,5,5041813.999999998,226,31,42,153,25
massachusetts,2020,6,5041813.999999998,214,42,30,142,25
massachusetts,2020,7,5041813.999999998,285,46,45,194,25
massachusetts,2020,8,5041813.999999998,228,32,43,153,25
massachusetts,2020,9,5041813.999999998,292,28,50,214,25
massachusetts,2020,10,5041813.999999998,300,53,27,220,25
massachusetts,2020,11,5041813.999999998,198,25,32,141,25
massachusetts,2020,12,5041813.999999998,191,25,24,142,25
massachusetts,2021,1,5109229.000000011,177,29,29,119,25
massachusetts,2021,2,5109229.000000011,179,30,31,118,25
massachusetts,2021,3,5109229.000000011,239,29,31,179,25
massachusetts,2021,4,5109229.000000011,225,39,38,148,25
massachusetts,2021,5,5109229.000000011,213,18,39,156,25
massachusetts,2021,6,5109229.000000011,237,27,32,178,25
massachusetts,2021,7,5109229.000000011,199,17,33,149,25
massachusetts,2021,8,5109229.000000011,206,24,27,155,25
massachusetts,2021,9,5109229.000000011,198,28,32,138,25
massachusetts,2021,10,5109229.000000011,158,18,28,112,25
massachusetts,2021,11,5109229.000000011,146,16,32,98,25
massachusetts,2021,12,5109229.000000011,165,12,27,126,25
massachusetts,2022,1,5088465.999999996,149,18,22,109,25
massachusetts,2022,2,5088465.999999996,152,16,18,118,25
massachusetts,2022,3,5088465.999999996,191,11,34,146,25
massachusetts,2022,4,5088465.999999996,157,27,18,112,25
massachusetts,2022,5,5088465.999999996,172,14,28,130,25
massachusetts,2022,6,5088465.999999996,204,18,29,157,25
massachusetts,2022,7,5088465.999999996,161,14,39,108,25
massachusetts,2022,8,5088465.999999996,168,18,34,116,25
massachusetts,2022,9,5088465.999999996,186,18,31,137,25
massachusetts,2022,10,5088465.999999996,147,7,27,113,25
massachusetts,2022,11,5088465.999999996,172,27,22,123,25
massachusetts,2022,12,5088465.999999996,158,26,24,108,25
massachusetts,2023,1,5109678.000000001,170,20,34,116,25
massachusetts,2023,2,5109678.000000001,166,26,21,119,25
massachusetts,2023,3,5109678.000000001,212,22,32,158,25
massachusetts,2023,4,5109678.000000001,172,16,44,112,25
massachusetts,2023,5,5109678.000000001,197,22,33,142,25
massachusetts,2023,6,5109678.000000001,188,23,37,128,25
massachusetts,2023,7,5109678.000000001,184,10,21,153,25
massachusetts,2023,8,5109678.000000001,251,17,42,192,25
massachusetts,2023,9,5109678.000000001,234,19,41,174,25
massachusetts,2023,10,5109678.000000001,218,14,37,167,25
massachusetts,2023,11,5109678.000000001,197,18,20,159,25
massachusetts,2023,12,5109678.000000001,153,13,12,128,25
massachusetts,2024,1,5210195,150,15,24,111,25
massachusetts,2024,2,5210195,211,12,34,165,25
massachusetts,2024,3,5210195,229,13,30,186,25
massachusetts,2024,4,5210195,224,12,37,175,25
massachusetts,2024,5,5210195,197,15,31,151,25
massachusetts,2024,6,5210195,203,19,23,161,25
massachusetts,2024,7,5210195,241,13,37,191,25
massachusetts,2024,8,5210195,208,23,25,160,25
massachusetts,2024,9,5210195,149,16,13,120,25
massachusetts,2024,10,5210195,226,16,36,174,25
massachusetts,2024,11,5210195,203,10,27,166,25
massachusetts,2024,12,5210195,163,15,17,131,25
michigan,2018,1,7415520,780,74,311,395,26
michigan,2018,2,7415520,701,64,280,357,26
michigan,2018,3,7415520,861,70,337,454,26
michigan,2018,4,7415520,818,61,312,445,26
michigan,2018,5,7415520,905,59,366,480,26
michigan,2018,6,7415520,823,61,358,404,26
michigan,2018,7,7415520,861,63,366,432,26
michigan,2018,8,7415520,914,51,418,445,26
michigan,2018,9,7415520,837,70,353,414,26
michigan,2018,10,7415520,727,48,325,354,26
michigan,2018,11,7415520,669,51,304,314,26
michigan,2018,12,7415520,655,55,271,329,26
michigan,2019,1,7408068.999999993,626,52,227,347,26
michigan,2019,2,7408068.999999993,616,28,258,330,26
michigan,2019,3,7408068.999999993,748,34,330,384,26
michigan,2019,4,7408068.999999993,756,47,311,398,26
michigan,2019,5,7408068.999999993,823,52,339,432,26
michigan,2019,6,7408068.999999993,720,37,299,384,26
michigan,2019,7,7408068.999999993,849,42,356,451,26
michigan,2019,8,7408068.999999993,765,35,322,408,26
michigan,2019,9,7408068.999999993,723,42,338,343,26
michigan,2019,10,7408068.999999993,806,45,343,418,26
michigan,2019,11,7408068.999999993,659,38,280,341,26
michigan,2019,12,7408068.999999993,732,40,332,360,26
michigan,2020,1,7391096.999999991,754,43,375,336,26
michigan,2020,2,7391096.999999991,786,47,380,359,26
michigan,2020,3,7391096.999999991,532,24,287,221,26
michigan,2020,4,7391096.999999991,253,9,124,120,26
michigan,2020,5,7391096.999999991,525,36,249,240,26
michigan,2020,6,7391096.999999991,504,28,284,192,26
michigan,2020,7,7391096.999999991,719,38,377,304,26
michigan,2020,8,7391096.999999991,886,40,455,391,26
michigan,2020,9,7391096.999999991,803,42,416,345,26
michigan,2020,10,7391096.999999991,802,30,424,348,26
michigan,2020,11,7391096.999999991,597,29,317,251,26
michigan,2020,12,7391096.999999991,619,37,314,268,26
michigan,2021,1,7459566.999999997,767,41,424,302,26
michigan,2021,2,7459566.999999997,683,35,355,293,26
michigan,2021,3,7459566.999999997,852,41,467,344,26
michigan,2021,4,7459566.999999997,812,36,421,355,26
michigan,2021,5,7459566.999999997,808,36,433,339,26
michigan,2021,6,7459566.999999997,735,31,378,326,26
michigan,2021,7,7459566.999999997,905,41,460,404,26
michigan,2021,8,7459566.999999997,857,43,420,394,26
michigan,2021,9,7459566.999999997,747,49,366,332,26
michigan,2021,10,7459566.999999997,757,39,397,321,26
michigan,2021,11,7459566.999999997,655,34,302,319,26
michigan,2021,12,7459566.999999997,624,27,307,290,26
michigan,2022,1,7433008.999999987,588,28,299,261,26
michigan,2022,2,7433008.999999987,644,25,343,276,26
michigan,2022,3,7433008.999999987,782,38,394,350,26
michigan,2022,4,7433008.999999987,791,38,409,344,26
michigan,2022,5,7433008.999999987,803,29,414,360,26
michigan,2022,6,7433008.999999987,677,41,332,304,26
michigan,2022,7,7433008.999999987,701,33,381,287,26
michigan,2022,8,7433008.999999987,700,34,350,316,26
michigan,2022,9,7433008.999999987,714,26,370,318,26
michigan,2022,10,7433008.999999987,655,32,358,265,26
michigan,2022,11,7433008.999999987,653,27,332,294,26
michigan,2022,12,7433008.999999987,613,29,318,266,26
michigan,2023,1,7430328.000000004,768,27,432,309,26
michigan,2023,2,7430328.000000004,601,34,320,247,26
michigan,2023,3,7430328.000000004,712,40,383,289,26
michigan,2023,4,7430328.000000004,705,31,352,322,26
michigan,2023,5,7430328.000000004,675,29,367,279,26
michigan,2023,6,7430328.000000004,705,37,358,310,26
michigan,2023,7,7430328.000000004,674,32,351,291,26
michigan,2023,8,7430328.000000004,727,33,385,309,26
michigan,2023,9,7430328.000000004,676,33,363,280,26
michigan,2023,10,7430328.000000004,644,40,317,287,26
michigan,2023,11,7430328.000000004,675,31,313,331,26
michigan,2023,12,7430328.000000004,664,33,323,308,26
michigan,2024,1,7511689.999999993,588,25,310,253,26
michigan,2024,2,7511689.999999993,717,34,393,290,26
michigan,2024,3,7511689.999999993,722,23,353,346,26
michigan,2024,4,7511689.999999993,741,33,376,332,26
michigan,2024,5,7511689.999999993,743,33,377,333,26
michigan,2024,6,7511689.999999993,669,25,327,317,26
michigan,2024,7,7511689.999999993,668,33,352,283,26
michigan,2024,8,7511689.999999993,708,32,363,313,26
michigan,2024,9,7511689.999999993,672,38,342,292,26
michigan,2024,10,7511689.999999993,643,33,321,289,26
michigan,2024,11,7511689.999999993,570,27,263,280,26
michigan,2024,12,7511689.999999993,476,27,221,228,26
minnesota,2018,1,4385212.999999997,575,44,366,165,27
minnesota,2018,2,4385212.999999997,556,31,370,155,27
minnesota,2018,3,4385212.999999997,690,42,469,179,27
minnesota,2018,4,4385212.999999997,610,34,392,184,27
minnesota,2018,5,4385212.999999997,697,51,454,192,27
minnesota,2018,6,4385212.999999997,581,35,382,164,27
minnesota,2018,7,4385212.999999997,633,32,412,189,27
minnesota,2018,8,4385212.999999997,674,20,446,208,27
minnesota,2018,9,4385212.999999997,634,30,422,182,27
minnesota,2018,10,4385212.999999997,573,41,379,153,27
minnesota,2018,11,4385212.999999997,500,21,321,158,27
minnesota,2018,12,4385212.999999997,597,17,407,173,27
minnesota,2019,1,4408165.000000003,583,27,376,180,27
minnesota,2019,2,4408165.000000003,528,17,379,132,27
minnesota,2019,3,4408165.000000003,660,38,427,195,27
minnesota,2019,4,4408165.000000003,684,32,447,205,27
minnesota,2019,5,4408165.000000003,731,26,469,236,27
minnesota,2019,6,4408165.000000003,650,29,419,202,27
minnesota,2019,7,4408165.000000003,639,28,433,178,27
minnesota,2019,8,4408165.000000003,716,35,509,172,27
minnesota,2019,9,4408165.000000003,612,22,444,146,27
minnesota,2019,10,4408165.000000003,636,28,469,139,27
minnesota,2019,11,4408165.000000003,517,13,385,119,27
minnesota,2019,12,4408165.000000003,557,18,447,92,27
minnesota,2020,1,4421918.999999997,621,23,481,117,27
minnesota,2020,2,4421918.999999997,567,22,424,121,27
minnesota,2020,3,4421918.999999997,539,31,414,94,27
minnesota,2020,4,4421918.999999997,432,31,320,81,27
minnesota,2020,5,4421918.999999997,525,22,374,129,27
minnesota,2020,6,4421918.999999997,349,21,259,69,27
minnesota,2020,7,4421918.999999997,477,28,346,103,27
minnesota,2020,8,4421918.999999997,582,22,443,117,27
minnesota,2020,9,4421918.999999997,651,23,508,120,27
minnesota,2020,10,4421918.999999997,658,24,492,142,27
minnesota,2020,11,4421918.999999997,513,16,397,100,27
minnesota,2020,12,4421918.999999997,555,32,420,103,27
minnesota,2021,1,4465959.999999986,735,10,585,140,27
minnesota,2021,2,4465959.999999986,552,24,422,106,27
minnesota,2021,3,4465959.999999986,811,35,633,143,27
minnesota,2021,4,4465959.999999986,651,27,492,132,27
minnesota,2021,5,4465959.999999986,637,31,497,109,27
minnesota,2021,6,4465959.999999986,681,25,530,126,27
minnesota,2021,7,4465959.999999986,707,22,558,127,27
minnesota,2021,8,4465959.999999986,665,28,511,126,27
minnesota,2021,9,4465959.999999986,633,20,503,110,27
minnesota,2021,10,4465959.999999986,558,29,437,92,27
minnesota,2021,11,4465959.999999986,503,24,390,89,27
minnesota,2021,12,4465959.999999986,527,33,412,82,27
minnesota,2022,1,4499404.000000001,512,32,416,64,27
minnesota,2022,2,4499404.000000001,497,27,372,98,27
minnesota,2022,3,4499404.000000001,678,39,521,118,27
minnesota,2022,4,4499404.000000001,635,44,496,95,27
minnesota,2022,5,4499404.000000001,554,35,417,102,27
minnesota,2022,6,4499404.000000001,594,38,459,97,27
minnesota,2022,7,4499404.000000001,635,45,507,83,27
minnesota,2022,8,4499404.000000001,650,45,492,113,27
minnesota,2022,9,4499404.000000001,639,54,478,107,27
minnesota,2022,10,4499404.000000001,608,55,445,108,27
minnesota,2022,11,4499404.000000001,571,48,417,106,27
minnesota,2022,12,4499404.000000001,541,43,397,101,27
minnesota,2023,1,4494291.999999999,609,59,459,91,27
minnesota,2023,2,4494291.999999999,541,44,415,82,27
minnesota,2023,3,4494291.999999999,654,71,479,104,27
minnesota,2023,4,4494291.999999999,613,62,452,99,27
minnesota,2023,5,4494291.999999999,648,75,452,121,27
minnesota,2023,6,4494291.999999999,555,54,407,94,27
minnesota,2023,7,4494291.999999999,552,79,392,81,27
minnesota,2023,8,4494291.999999999,484,51,342,91,27
minnesota,2023,9,4494291.999999999,491,68,336,87,27
minnesota,2023,10,4494291.999999999,496,59,343,94,27
minnesota,2023,11,4494291.999999999,436,50,299,87,27
minnesota,2023,12,4494291.999999999,445,43,329,73,27
minnesota,2024,1,4540891.999999995,448,43,329,76,27
minnesota,2024,2,4540891.999999995,467,41,341,85,27
minnesota,2024,3,4540891.999999995,524,50,385,89,27
minnesota,2024,4,4540891.999999995,442,45,330,67,27
minnesota,2024,5,4540891.999999995,466,38,331,97,27
minnesota,2024,6,4540891.999999995,466,37,356,73,27
