"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Illinois"	"17"	"2008"	"2008"	1341	12747038	10.520091020	10.514454172	0.144100890%
	"Illinois"	"17"	"2009"	"2009"	1372	12796778	10.721448790	10.710282165	0.147432081%
	"Illinois"	"17"	"2010"	"2010"	1278	12830632	9.960538187	9.912423788	0.137331049%
	"Illinois"	"17"	"2011"	"2011"	1402	12869257	10.894179827	10.904459310	0.150655815%
	"Illinois"	"17"	"2012"	"2012"	1617	12875255	12.558974560	12.450409074	0.173759239%
	"Illinois"	"17"	"2013"	"2013"	1569	12882135	12.179658108	12.011713644	0.168601265%
	"Illinois"	"17"	"2014"	"2014"	1695	12880580	13.159345309	13.050842304	0.182140946%
	"Illinois"	"17"	"2015"	"2015"	1821	12859995	14.160192131	13.985391141	0.195680627%
	"Illinois"	"17"	"2016"	"2016"	2395	12801539	18.708688073	18.756152465	0.257361396%
	"Illinois"	"17"	"2017"	"2017"	2757	12802023	21.535658856	21.467294036	0.296261114%
	"Illinois"	"17"	"2018"	"2018"	2713	12741080	21.293328352	21.221921035	0.291532971%
	"Illinois"	"17"	"2019"	"2019"	2774	12671821	21.891092054	21.758604219	0.298087896%
	"Illinois"	"17"	"2020 "	"2020"	3538	12587530	28.107182267	27.979061179	0.380185644%
	"Indiana"	"18"	"1999"	"1999"	190	6044969	3.143109584	3.176561504	0.020416979%
	"Indiana"	"18"	"2000"	"2000"	214	6080485	3.519456096	3.540762206	0.022995966%
	"Indiana"	"18"	"2001"	"2001"	282	6127760	4.602007912	4.650715436	0.030303095%
	"Indiana"	"18"	"2002"	"2002"	291	6155967	4.727120857	4.779859586	0.031270215%
	"Indiana"	"18"	"2003"	"2003"	432	6196638	6.971522300	7.074549193	0.046421763%
	"Indiana"	"18"	"2004"	"2004"	538	6233007	8.631467926	8.733669192	0.057812288%
	"Indiana"	"18"	"2005"	"2005"	609	6278616	9.699589846	9.812157671	0.065441791%
	"Indiana"	"18"	"2006"	"2006"	735	6332669	11.606480617	11.750970352	0.078981472%
	"Indiana"	"18"	"2007"	"2007"	778	6379599	12.195123863	12.321478672	0.083602157%
	"Indiana"	"18"	"2008"	"2008"	826	6424806	12.856419322	13.130006321	0.088760131%
	"Indiana"	"18"	"2009"	"2009"	893	6459325	13.824973972	13.985557695	0.095959802%
	"Indiana"	"18"	"2010"	"2010"	926	6483802	14.281743952	14.364207075	0.099505909%
	"Indiana"	"18"	"2011"	"2011"	974	6516922	14.945705964	15.304212866	0.104663883%
	"Indiana"	"18"	"2012"	"2012"	1010	6537334	15.449723083	15.964458428	0.108532363%
	"Indiana"	"18"	"2013"	"2013"	1061	6570902	16.146946036	16.550568547	0.114012710%
	"Indiana"	"18"	"2014"	"2014"	1172	6596855	17.766041546	18.180504233	0.125940524%
	"Indiana"	"18"	"2015"	"2015"	1243	6619680	18.777342711	19.474435390	0.133570027%
	"Indiana"	"18"	"2016"	"2016"	1522	6633053	22.945693333	23.903945245	0.163550749%
	"Indiana"	"18"	"2017"	"2017"	1850	6666818	27.749370089	29.365954640	0.198796903%
	"Indiana"	"18"	"2018"	"2018"	1625	6691878	24.283168342	25.565667480	0.174618901%
	"Indiana"	"18"	"2019"	"2019"	1697	6732219	25.207141954	26.601350253	0.182355861%
	"Indiana"	"18"	"2020 "	"2020"	2318	6754953	34.315560745	36.631745197	0.249087146%
	"Iowa"	"19"	"1999"	"1999"	53	2917634	1.816540388	1.877431424	0.005695263%
	"Iowa"	"19"	"2000"	"2000"	73	2926324	2.494597317	2.547324841	0.007844418%
	"Iowa"	"19"	"2001"	"2001"	87	2931997	2.967260881	3.007483779	0.009348827%
	"Iowa"	"19"	"2002"	"2002"	91	2934234	3.101320481	3.125628777	0.009778658%
	"Iowa"	"19"	"2003"	"2003"	95	2941999	3.229096951	3.355671097	0.010208490%
	"Iowa"	"19"	"2004"	"2004"	121	2953635	4.096647013	4.198430228	0.013002392%
	"Iowa"	"19"	"2005"	"2005"	141	2964454	4.756356483	4.847086955	0.015151548%
	"Iowa"	"19"	"2006"	"2006"	187	2982644	6.269605089	6.550946177	0.020094606%
	"Iowa"	"19"	"2007"	"2007"	203	2999212	6.768444511	6.881185373	0.021813930%
	"Iowa"	"19"	"2008"	"2008"	209	3016734	6.928022159	7.181525064	0.022458677%
	"Iowa"	"19"	"2009"	"2009"	207	3032870	6.825218357	7.126726698	0.022243762%
	"Iowa"	"19"	"2010"	"2010"	253	3046355	8.305007132	8.569840071	0.027186820%
	"Iowa"	"19"	"2011"	"2011"	250	3062309	8.163774459	8.439306181	0.026864446%
	"Iowa"	"19"	"2012"	"2012"	258	3074186	8.392465518	8.627294000	0.027724109%
	"Iowa"	"19"	"2013"	"2013"	272	3090416	8.801404083	9.172251929	0.029228518%
	"Iowa"	"19"	"2014"	"2014"	263	3107126	8.464413738	8.766674686	0.028261398%
	"Iowa"	"19"	"2015"	"2015"	308	3123899	9.859473690	10.249230107	0.033096998%
	"Iowa"	"19"	"2016"	"2016"	313	3134693	9.985028837	10.590753908	0.033634287%
	"Iowa"	"19"	"2017"	"2017"	339	3145711	10.776578014	11.428946394	0.036428189%
	"Iowa"	"19"	"2018"	"2018"	285	3156145	9.030003374	9.503630190	0.030625469%
	"Iowa"	"19"	"2019"	"2019"	349	3155070	11.061561233	11.417074288	0.037502767%
	"Iowa"	"19"	"2020 "	"2020"	429	3163561	13.560667868	14.195469843	0.046099390%
	"Kansas"	"20"	"1999"	"1999"	89	2678338	3.322956251	3.407455954	0.009563743%
	"Kansas"	"20"	"2000"	"2000"	103	2688418	3.831249456	3.957977798	0.011068152%
	"Kansas"	"20"	"2001"	"2001"	138	2702162	5.107021711	5.257853774	0.014829174%
	"Kansas"	"20"	"2002"	"2002"	170	2713535	6.264890632	6.448734724	0.018267823%
	"Kansas"	"20"	"2003"	"2003"	188	2723004	6.904139693	7.086494831	0.020202064%
	"Kansas"	"20"	"2004"	"2004"	223	2734373	8.155434536	8.438041775	0.023963086%
	"Kansas"	"20"	"2005"	"2005"	241	2745299	8.778643055	9.075126860	0.025897326%
	"Kansas"	"20"	"2006"	"2006"	257	2762931	9.301716185	9.487245992	0.027616651%
	"Kansas"	"20"	"2007"	"2007"	269	2783785	9.663102574	9.946257043	0.028906144%
	"Kansas"	"20"	"2008"	"2008"	219	2808076	7.798934217	8.000984659	0.023533255%
	"Kansas"	"20"	"2009"	"2009"	304	2832704	10.731795486	11.060946563	0.032667167%
	"Kansas"	"20"	"2010"	"2010"	269	2853118	9.428281620	9.558976133	0.028906144%
	"Kansas"	"20"	"2011"	"2011"	279	2871238	9.717062814	10.088689494	0.029980722%
	"Kansas"	"20"	"2012"	"2012"	318	2885905	11.019073739	11.480693264	0.034171576%
	"Kansas"	"20"	"2013"	"2013"	329	2893957	11.368517224	11.883364086	0.035353611%
	"Kansas"	"20"	"2014"	"2014"	332	2904021	11.432424215	11.732992723	0.035675985%
	"Kansas"	"20"	"2015"	"2015"	329	2911641	11.299469955	11.835739184	0.035353611%
	"Kansas"	"20"	"2016"	"2016"	313	2907289	10.766043555	11.088974254	0.033634287%
	"Kansas"	"20"	"2017"	"2017"	331	2913123	11.362376391	11.690673167	0.035568527%
	"Kansas"	"20"	"2018"	"2018"	344	2911505	11.815195234	12.360736410	0.036965478%
	"Kansas"	"20"	"2019"	"2019"	403	2913314	13.833043743	14.262074606	0.043305487%
	"Kansas"	"20"	"2020 "	"2020"	490	2913805	16.816499388	17.429996550	0.052654315%
	"Kentucky"	"21"	"1999"	"1999"	196	4018053	4.877984437	4.845913689	0.021061726%
	"Kentucky"	"21"	"2000"	"2000"	241	4041769	5.962735624	5.913181760	0.025897326%
	"Kentucky"	"21"	"2001"	"2001"	345	4068132	8.480550779	8.438579765	0.037072936%
	"Kentucky"	"21"	"2002"	"2002"	425	4089875	10.391515633	10.424285083	0.045669559%
	"Kentucky"	"21"	"2003"	"2003"	559	4117170	13.577287311	13.562826067	0.060068902%
	"Kentucky"	"21"	"2004"	"2004"	524	4146101	12.638380011	12.742086119	0.056307879%
	"Kentucky"	"21"	"2005"	"2005"	637	4182742	15.229244357	15.320641575	0.068450609%
	"Kentucky"	"21"	"2006"	"2006"	726	4219239	17.206894419	17.330084383	0.078014352%
	"Kentucky"	"21"	"2007"	"2007"	708	4256672	16.632712128	16.696893685	0.076080112%
	"Kentucky"	"21"	"2008"	"2008"	764	4289878	17.809364276	17.942920291	0.082097748%
	"Kentucky"	"21"	"2009"	"2009"	768	4317074	17.789827091	17.935091814	0.082527579%
	"Kentucky"	"21"	"2010"	"2010"	1007	4339367	23.206149653	23.570877715	0.108209990%
	"Kentucky"	"21"	"2011"	"2011"	1057	4369356	24.191208041	24.973474299	0.113582879%
	"Kentucky"	"21"	"2012"	"2012"	1078	4380415	24.609540420	24.964743007	0.115839492%
	"Kentucky"	"21"	"2013"	"2013"	1019	4395295	23.183881856	23.684889191	0.109499483%
	"Kentucky"	"21"	"2014"	"2014"	1076	4413457	24.379981498	24.718227377	0.115624577%
	"Kentucky"	"21"	"2015"	"2015"	1272	4425092	28.745165072	29.879000722	0.136686303%
	"Kentucky"	"21"	"2016"	"2016"	1418	4436974	31.958717811	33.522206231	0.152375139%
	"Kentucky"	"21"	"2017"	"2017"	1566	4454189	35.157915392	37.221635285	0.168278892%
	"Kentucky"	"21"	"2018"	"2018"	1315	4468402	29.428865174	30.854211664	0.141306988%
	"Kentucky"	"21"	"2019"	"2019"	1380	4467673	30.888563241	32.510405584	0.148291744%
	"Kentucky"	"21"	"2020 "	"2020"	2083	4477251	46.524083640	49.175500046	0.223834567%
	"Louisiana"	"22"	"1999"	"1999"	187	4460811	4.192062833	4.297519062	0.020094606%
	"Louisiana"	"22"	"2000"	"2000"	247	4468976	5.526993208	5.628174743	0.026542073%
	"Louisiana"	"22"	"2001"	"2001"	264	4477875	5.895653630	5.937492937	0.028368855%
	"Louisiana"	"22"	"2002"	"2002"	364	4497267	8.093804526	8.238445323	0.039114634%
	"Louisiana"	"22"	"2003"	"2003"	535	4521042	11.833555185	12.108363695	0.057489915%
	"Louisiana"	"22"	"2004"	"2004"	536	4552238	11.774428314	12.053158135	0.057597373%
	"Louisiana"	"22"	"2005"	"2005"	660	4576628	14.421097804	14.702457247	0.070922138%
	"Louisiana"	"22"	"2006"	"2006"	703	4302665	16.338711008	16.482293664	0.075542823%
	"Louisiana"	"22"	"2007"	"2007"	808	4375581	18.466119128	18.832704903	0.086825890%
	"Louisiana"	"22"	"2008"	"2008"	646	4435586	14.564028293	14.855622789	0.069417729%
	"Louisiana"	"22"	"2009"	"2009"	583	4491648	12.979645778	13.111699303	0.062647889%
	"Louisiana"	"22"	"2010"	"2010"	591	4533372	13.036653511	13.174725510	0.063507551%
	"Louisiana"	"22"	"2011"	"2011"	597	4574836	13.049648119	13.402257911	0.064152298%
	"Louisiana"	"22"	"2012"	"2012"	565	4601893	12.277556214	12.306477557	0.060713649%
	"Louisiana"	"22"	"2013"	"2013"	808	4625470	17.468495093	17.749714736	0.086825890%
	"Louisiana"	"22"	"2014"	"2014"	775	4649676	16.667828038	16.812202474	0.083279784%
	"Louisiana"	"22"	"2015"	"2015"	861	4670724	18.433972977	19.038535634	0.092521153%
	"Louisiana"	"22"	"2016"	"2016"	991	4681666	21.167678344	21.698056171	0.106490665%
	"Louisiana"	"22"	"2017"	"2017"	1108	4684333	23.653314143	24.502779616	0.119063226%
	"Louisiana"	"22"	"2018"	"2018"	1138	4659978	24.420716149	25.380613389	0.122286960%
	"Louisiana"	"22"	"2019"	"2019"	1264	4648794	27.189847517	28.266923528	0.135826641%
	"Louisiana"	"22"	"2020 "	"2020"	1892	4645318	40.729181511	42.576250718	0.203310130%
	"Maine"	"23"	"1999"	"1999"	67	1266808	5.288883556	5.270645212	0.007199672%
	"Maine"	"23"	"2000"	"2000"	61	1274923	4.784602678	4.778201182	0.006554925%
