"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"South Dakota"	"46"	"Mar., 2022 (provisional)"	"2022/03"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Apr., 2022 (provisional)"	"2022/04"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"May, 2022 (provisional)"	"2022/05"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jun., 2022 (provisional)"	"2022/06"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jul., 2022 (provisional)"	"2022/07"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Aug., 2022 (provisional)"	"2022/08"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Sep., 2022 (provisional)"	"2022/09"	14	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Oct., 2022 (provisional)"	"2022/10"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Nov., 2022 (provisional)"	"2022/11"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Dec., 2022 (provisional)"	"2022/12"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jan., 2023 (provisional)"	"2023/01"	10	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Feb., 2023 (provisional)"	"2023/02"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Mar., 2023 (provisional)"	"2023/03"	Suppressed	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"South Dakota"	"46"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2018"	"2018/01"	124	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2018"	"2018/02"	141	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2018"	"2018/03"	141	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2018"	"2018/04"	144	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2018"	"2018/05"	149	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2018"	"2018/06"	128	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2018"	"2018/07"	148	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2018"	"2018/08"	137	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2018"	"2018/09"	139	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2018"	"2018/10"	133	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2018"	"2018/11"	144	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Dec., 2018"	"2018/12"	151	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2019"	"2019/01"	162	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2019"	"2019/02"	125	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2019"	"2019/03"	163	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2019"	"2019/04"	154	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2019"	"2019/05"	160	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2019"	"2019/06"	171	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2019"	"2019/07"	173	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2019"	"2019/08"	156	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2019"	"2019/09"	163	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2019"	"2019/10"	175	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2019"	"2019/11"	184	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Dec., 2019"	"2019/12"	167	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2020"	"2020/01"	186	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2020"	"2020/02"	162	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2020"	"2020/03"	221	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2020"	"2020/04"	239	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2020"	"2020/05"	344	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2020"	"2020/06"	295	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2020"	"2020/07"	258	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2020"	"2020/08"	252	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2020"	"2020/09"	220	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2020"	"2020/10"	256	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2020"	"2020/11"	223	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Dec., 2020"	"2020/12"	232	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2021"	"2021/01"	300	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2021"	"2021/02"	268	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2021"	"2021/03"	331	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2021"	"2021/04"	339	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2021"	"2021/05"	309	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2021"	"2021/06"	317	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2021"	"2021/07"	296	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2021"	"2021/08"	310	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2021"	"2021/09"	315	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2021"	"2021/10"	328	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2021"	"2021/11"	298	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Dec., 2021"	"2021/12"	277	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2022 (provisional)"	"2022/01"	269	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2022 (provisional)"	"2022/02"	295	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2022 (provisional)"	"2022/03"	351	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2022 (provisional)"	"2022/04"	299	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2022 (provisional)"	"2022/05"	275	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2022 (provisional)"	"2022/06"	271	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2022 (provisional)"	"2022/07"	332	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2022 (provisional)"	"2022/08"	270	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2022 (provisional)"	"2022/09"	329	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Oct., 2022 (provisional)"	"2022/10"	321	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Nov., 2022 (provisional)"	"2022/11"	323	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Dec., 2022 (provisional)"	"2022/12"	348	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jan., 2023 (provisional)"	"2023/01"	278	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Feb., 2023 (provisional)"	"2023/02"	270	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Mar., 2023 (provisional)"	"2023/03"	193	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Tennessee"	"47"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Tennessee"	"47"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2018"	"2018/01"	214	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2018"	"2018/02"	219	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2018"	"2018/03"	203	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2018"	"2018/04"	217	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2018"	"2018/05"	208	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2018"	"2018/06"	249	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2018"	"2018/07"	250	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2018"	"2018/08"	248	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2018"	"2018/09"	239	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2018"	"2018/10"	197	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2018"	"2018/11"	197	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2018"	"2018/12"	189	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2019"	"2019/01"	207	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2019"	"2019/02"	175	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2019"	"2019/03"	246	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2019"	"2019/04"	220	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2019"	"2019/05"	228	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2019"	"2019/06"	218	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2019"	"2019/07"	257	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2019"	"2019/08"	256	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2019"	"2019/09"	215	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2019"	"2019/10"	241	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2019"	"2019/11"	249	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2019"	"2019/12"	255	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2020"	"2020/01"	273	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2020"	"2020/02"	246	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2020"	"2020/03"	265	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2020"	"2020/04"	311	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2020"	"2020/05"	330	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2020"	"2020/06"	334	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2020"	"2020/07"	379	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2020"	"2020/08"	399	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2020"	"2020/09"	319	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2020"	"2020/10"	290	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2020"	"2020/11"	294	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2020"	"2020/12"	338	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2021"	"2021/01"	367	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2021"	"2021/02"	343	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2021"	"2021/03"	443	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2021"	"2021/04"	401	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2021"	"2021/05"	402	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2021"	"2021/06"	390	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2021"	"2021/07"	409	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2021"	"2021/08"	418	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2021"	"2021/09"	398	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2021"	"2021/10"	329	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2021"	"2021/11"	366	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2021"	"2021/12"	347	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2022 (provisional)"	"2022/01"	372	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2022 (provisional)"	"2022/02"	429	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2022 (provisional)"	"2022/03"	416	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2022 (provisional)"	"2022/04"	395	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2022 (provisional)"	"2022/05"	416	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2022 (provisional)"	"2022/06"	457	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2022 (provisional)"	"2022/07"	491	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2022 (provisional)"	"2022/08"	457	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2022 (provisional)"	"2022/09"	447	Not Applicable	Not Applicable
	"Texas"	"48"	"Oct., 2022 (provisional)"	"2022/10"	395	Not Applicable	Not Applicable
	"Texas"	"48"	"Nov., 2022 (provisional)"	"2022/11"	377	Not Applicable	Not Applicable
	"Texas"	"48"	"Dec., 2022 (provisional)"	"2022/12"	441	Not Applicable	Not Applicable
	"Texas"	"48"	"Jan., 2023 (provisional)"	"2023/01"	383	Not Applicable	Not Applicable
	"Texas"	"48"	"Feb., 2023 (provisional)"	"2023/02"	368	Not Applicable	Not Applicable
	"Texas"	"48"	"Mar., 2023 (provisional)"	"2023/03"	216	Not Applicable	Not Applicable
	"Texas"	"48"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Texas"	"48"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Texas"	"48"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Texas"	"48"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Texas"	"48"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Texas"	"48"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2018"	"2018/01"	43	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2018"	"2018/02"	46	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2018"	"2018/03"	43	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2018"	"2018/04"	46	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2018"	"2018/05"	50	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2018"	"2018/06"	49	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2018"	"2018/07"	49	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2018"	"2018/08"	46	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2018"	"2018/09"	34	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2018"	"2018/10"	31	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2018"	"2018/11"	32	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2018"	"2018/12"	35	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2019"	"2019/01"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2019"	"2019/02"	40	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2019"	"2019/03"	36	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2019"	"2019/04"	37	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2019"	"2019/05"	25	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2019"	"2019/06"	43	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2019"	"2019/07"	46	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2019"	"2019/08"	34	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2019"	"2019/09"	34	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2019"	"2019/10"	38	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2019"	"2019/11"	49	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2019"	"2019/12"	36	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2020"	"2020/01"	38	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2020"	"2020/02"	34	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2020"	"2020/03"	30	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2020"	"2020/04"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2020"	"2020/05"	42	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2020"	"2020/06"	35	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2020"	"2020/07"	65	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2020"	"2020/08"	52	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2020"	"2020/09"	34	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2020"	"2020/10"	53	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2020"	"2020/11"	38	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2020"	"2020/12"	37	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2021"	"2021/01"	47	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2021"	"2021/02"	39	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2021"	"2021/03"	41	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2021"	"2021/04"	58	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2021"	"2021/05"	43	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2021"	"2021/06"	45	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2021"	"2021/07"	54	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2021"	"2021/08"	48	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2021"	"2021/09"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2021"	"2021/10"	45	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2021"	"2021/11"	43	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2021"	"2021/12"	40	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2022 (provisional)"	"2022/01"	54	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2022 (provisional)"	"2022/02"	39	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2022 (provisional)"	"2022/03"	50	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2022 (provisional)"	"2022/04"	30	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2022 (provisional)"	"2022/05"	40	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2022 (provisional)"	"2022/06"	33	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2022 (provisional)"	"2022/07"	40	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2022 (provisional)"	"2022/08"	49	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2022 (provisional)"	"2022/09"	42	Not Applicable	Not Applicable
	"Utah"	"49"	"Oct., 2022 (provisional)"	"2022/10"	32	Not Applicable	Not Applicable
	"Utah"	"49"	"Nov., 2022 (provisional)"	"2022/11"	47	Not Applicable	Not Applicable
	"Utah"	"49"	"Dec., 2022 (provisional)"	"2022/12"	42	Not Applicable	Not Applicable
	"Utah"	"49"	"Jan., 2023 (provisional)"	"2023/01"	53	Not Applicable	Not Applicable
	"Utah"	"49"	"Feb., 2023 (provisional)"	"2023/02"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"Mar., 2023 (provisional)"	"2023/03"	13	Not Applicable	Not Applicable
	"Utah"	"49"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2018"	"2018/01"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2018"	"2018/02"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2018"	"2018/03"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2018"	"2018/04"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2018"	"2018/05"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2018"	"2018/06"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2018"	"2018/07"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2018"	"2018/08"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2018"	"2018/09"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2018"	"2018/10"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2018"	"2018/11"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2018"	"2018/12"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2019"	"2019/01"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2019"	"2019/02"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2019"	"2019/03"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2019"	"2019/04"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2019"	"2019/05"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2019"	"2019/06"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2019"	"2019/07"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2019"	"2019/08"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2019"	"2019/09"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2019"	"2019/10"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2019"	"2019/11"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2019"	"2019/12"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2020"	"2020/01"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2020"	"2020/02"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2020"	"2020/03"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2020"	"2020/04"	17	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2020"	"2020/05"	19	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2020"	"2020/06"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2020"	"2020/07"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2020"	"2020/08"	20	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2020"	"2020/09"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2020"	"2020/10"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"Nov., 2020"	"2020/11"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"Dec., 2020"	"2020/12"	19	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jan., 2021"	"2021/01"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"Feb., 2021"	"2021/02"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"Mar., 2021"	"2021/03"	25	Not Applicable	Not Applicable
	"Vermont"	"50"	"Apr., 2021"	"2021/04"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"May, 2021"	"2021/05"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jun., 2021"	"2021/06"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Jul., 2021"	"2021/07"	26	Not Applicable	Not Applicable
	"Vermont"	"50"	"Aug., 2021"	"2021/08"	17	Not Applicable	Not Applicable
	"Vermont"	"50"	"Sep., 2021"	"2021/09"	24	Not Applicable	Not Applicable
	"Vermont"	"50"	"Oct., 2021"	"2021/10"	18	Not Applicable	Not Applicable
